symptom_name;disease_common_name
encephalopathy;consciousness clear
encephalopathy;unresponsiveness
encephalopathy;thicken
encephalopathy;hypokinesia
deep vein thrombosis;swelling
deep vein thrombosis;pain
deep vein thrombosis;ecchymosis
deep vein thrombosis;shortness of breath
deep vein thrombosis;pain in lower limb
deep vein thrombosis;cardiomegaly
deep vein thrombosis;rale
deep vein thrombosis;erythema
deep vein thrombosis;hypotension
deep vein thrombosis;clonus
deep vein thrombosis;non-productive cough
deep vein thrombosis;redness
personality disorder;nightmare
personality disorder;feeling hopeless
personality disorder;transsexual
personality disorder;hallucinations auditory
personality disorder;irritable mood
personality disorder;sleeplessness
personality disorder;agitation
personality disorder;weepiness
personality disorder;mood depressed
personality disorder;scratch marks
personality disorder;nausea and vomiting
personality disorder;extreme exhaustion
personality disorder;side pain
personality disorder;worry
personality disorder;enuresis
personality disorder;homelessness
personality disorder;nervousness
personality disorder;ascites
personality disorder;pruritus
insufficiency renal;shortness of breath
insufficiency renal;hyperkalemia
insufficiency renal;orthopnea
insufficiency renal;rale
insufficiency renal;urgency ofã¯â¿â½micturition
insufficiency renal;ascites
insufficiency renal;guaiac positive
insufficiency renal;asthenia
insufficiency renal;apyrexial
insufficiency renal;mental status changes
insufficiency renal;dyspnea
insufficiency renal;difficulty
insufficiency renal;diarrhea
insufficiency renal;hypotension
insufficiency renal;breath sounds decreased
insufficiency renal;swelling
insufficiency renal;hypokinesia
degenerative polyarthritis;pain
degenerative polyarthritis;food intolerance
degenerative polyarthritis;numbness of hand
degenerative polyarthritis;general discomfort
degenerative polyarthritis;drowsiness
degenerative polyarthritis;asthenia
degenerative polyarthritis;nonsmoker
degenerative polyarthritis;non-productive cough
degenerative polyarthritis;polydypsia
degenerative polyarthritis;stiffness
degenerative polyarthritis;unsteady gait
osteomyelitis;pain
osteomyelitis;redness
osteomyelitis;prostate tender
osteomyelitis;fever
osteomyelitis;difficulty passing urine
osteomyelitis;sore to touch
osteomyelitis;swelling
osteomyelitis;apyrexial
osteomyelitis;erythema
osteomyelitis;abscess bacterial
osteomyelitis;pain foot
osteomyelitis;urinary hesitation
melanoma;mass of body structure
melanoma;paraparesis
melanoma;fever
melanoma;gravida 0
melanoma;pain
melanoma;pruritus
melanoma;mass in breast
melanoma;vomiting
melanoma;diarrhea
respiratory failure;hemiplegia
respiratory failure;snore
respiratory failure;unresponsiveness
respiratory failure;productive cough
respiratory failure;dyspnea
respiratory failure;tachypnea
respiratory failure;hyperkalemia
respiratory failure;hypokinesia
respiratory failure;sinus rhythm
respiratory failure;general unsteadiness
respiratory failure;bruit
respiratory failure;consciousness clear
respiratory failure;shortness of breath
respiratory failure;lesion
respiratory failure;redness
gastritis;heme positive
gastritis;pain abdominal
gastritis;vomiting
gastritis;disequilibrium
gastritis;nausea
gastritis;intoxication
gastritis;haemorrhage
gastritis;guaiac positive
gastritis;pain
gastritis;decreased body weight
gastritis;sore to touch
gastritis;dizziness
hemorrhoids;haemorrhage
hemorrhoids;bowel sounds decreased
hemorrhoids;decreased stool caliber
hemorrhoids;nausea and vomiting
hemorrhoids;hunger
hemorrhoids;diarrhea
hemorrhoids;dizziness
hemorrhoids;hyponatremia
hemorrhoids;clonus
hemorrhoids;pain
hemorrhoids;achalasia
hemorrhoids;burning sensation
hemorrhoids;guaiac positive
hemorrhoids;numbness of hand
hemorrhoids;wheezing
hemorrhoids;cough
delirium;unsteady gait
delirium;withdraw
delirium;hyponatremia
delirium;verbally abusive behavior
delirium;feeling suicidal
delirium;unresponsiveness
delirium;worry
delirium;drowsiness
delirium;sleepy
delirium;hallucinations auditory
delirium;suicidal
delirium;fever
delirium;diarrhea
candidiasis;diarrhea
candidiasis;throat sore
candidiasis;decreased body weight
candidiasis;chill
candidiasis;headache
candidiasis;abdominal tenderness
candidiasis;patient non compliance
candidiasis;photophobia
candidiasis;night sweat
candidiasis;painful swallowing
candidiasis;poor dentition
candidiasis;transaminitis
candidiasis;non-productive cough
candidiasis;adverse reaction
candidiasis;adverse effect
candidiasis;abdominal bloating
infection;fever
infection;erythema
infection;decreased translucency
infection;hepatosplenomegaly
infection;chill
infection;pruritus
infection;diarrhea
infection;abscess bacterial
infection;swelling
infection;pain
infection;apyrexial
infection;cough
failure kidney;orthopnea
failure kidney;oliguria
failure kidney;slowing of urinary stream
failure kidney;extreme exhaustion
failure kidney;unresponsiveness
failure kidney;hypotension
failure kidney;enuresis
failure kidney;shortness of breath
failure kidney;haemorrhage
failure kidney;prostatism
failure kidney;no status change
failure kidney;bedridden
failure kidney;fatigue
failure heart;orthopnea
failure heart;fatigue
failure heart;dyspnea on exertion
failure heart;dyspnea
failure heart;shortness of breath
failure heart;pansystolic murmur
failure heart;jugular venous distention
failure heart;systolic ejection murmur
failure heart;hypotension
failure heart;angina pectoris
failure heart;hypokinesia
primary carcinoma of the liver cells;mass of body structure
primary carcinoma of the liver cells;splenomegaly
primary carcinoma of the liver cells;lesion
primary carcinoma of the liver cells;paresis
primary carcinoma of the liver cells;tumor cell invasion
primary carcinoma of the liver cells;room spinning
primary carcinoma of the liver cells;haemorrhage
primary carcinoma of the liver cells;thicken
primary carcinoma of the liver cells;indifferent mood
primary carcinoma of the liver cells;cachexia
primary carcinoma of the liver cells;hypothermia, natural
primary carcinoma of the liver cells;pain abdominal
primary carcinoma of the liver cells;hepatomegaly
primary carcinoma of the liver cells;hematocrit decreased
primary carcinoma of the liver cells;stupor
primary carcinoma of the liver cells;decreased body weight
primary carcinoma of the liver cells;shortness of breath
primary carcinoma of the liver cells;cough
kidney failure acute;hyperkalemia
kidney failure acute;hypotension
kidney failure acute;hypocalcemia result
kidney failure acute;oliguria
kidney failure acute;hemodynamically stable
kidney failure acute;asthenia
kidney failure acute;hypothermia, natural
kidney failure acute;diarrhea
kidney failure acute;haemorrhage
kidney failure acute;unresponsiveness
ischemia;drowsiness
ischemia;sleepy
ischemia;pain chest
ischemia;angina pectoris
ischemia;pressure chest
ischemia;chest discomfort
ischemia;shortness of breath
ischemia;dyspnea
ischemia;sinus rhythm
ischemia;bradycardia
ischemia;sweat
ischemia;sweating increased
ischemia;rale
ischemia;asymptomatic
ischemia;anorexia
failure heart congestive;shortness of breath
failure heart congestive;orthopnea
failure heart congestive;jugular venous distention
failure heart congestive;rale
failure heart congestive;dyspnea
failure heart congestive;cough
failure heart congestive;wheezing
hypercholesterolemia;pain
hypercholesterolemia;pain chest
hypercholesterolemia;sweat
hypercholesterolemia;sweating increased
hypercholesterolemia;nonsmoker
hypercholesterolemia;pressure chest
hypercholesterolemia;syncope
hypercholesterolemia;numbness
hypercholesterolemia;chest discomfort
hypercholesterolemia;shortness of breath
hypercholesterolemia;st segment depression
hypercholesterolemia;worry
hypercholesterolemia;t wave inverted
hypercholesterolemia;bradycardia
hypercholesterolemia;dyspnea
sepsis (invertebrate);fever
sepsis (invertebrate);distress respiratory
sepsis (invertebrate);hypotension
sepsis (invertebrate);tachypnea
sepsis (invertebrate);chill
sepsis (invertebrate);lethargy
sepsis (invertebrate);bradycardia
sepsis (invertebrate);breech presentation
sepsis (invertebrate);cyanosis
sepsis (invertebrate);spontaneous rupture of membranes
sepsis (invertebrate);haemorrhage
sepsis (invertebrate);unresponsiveness
sepsis (invertebrate);rale
sepsis (invertebrate);apyrexial
carcinoma of lung;lesion
carcinoma of lung;cough
carcinoma of lung;lung nodule
carcinoma of lung;shortness of breath
carcinoma of lung;haemoptysis
carcinoma of lung;debilitation
carcinoma of lung;gurgle
carcinoma of lung;ache
carcinoma of lung;rale
carcinoma of lung;night sweat
carcinoma of lung;decreased translucency
carcinoma of lung;asthenia
carcinoma of lung;metastatic lesion
carcinoma of lung;agitation
carcinoma of lung;irritable mood
benign prostatic hypertrophy;mental status changes
benign prostatic hypertrophy;cachexia
benign prostatic hypertrophy;blackout
benign prostatic hypertrophy;orthostasis
benign prostatic hypertrophy;orthopnea
benign prostatic hypertrophy;night sweat
benign prostatic hypertrophy;distress respiratory
benign prostatic hypertrophy;anorexia
benign prostatic hypertrophy;dysarthria
delusion;loose associations
delusion;giddy mood
delusion;feeling hopeless
delusion;agitation
delusion;hallucinations auditory
delusion;irritable mood
delusion;sleeplessness
delusion;neologism
delusion;homicidal thoughts
delusion;disturbed family
delusion;worry
delusion;decompensation
delusion;verbally abusive behavior
delusion;catatonia
delusion;suicidal
delusion;terrify
delusion;blackout
delusion;weepiness
delusion;impaired cognition
malignantã¯â¿â½neoplasms;pulsusã¯â¿â½paradoxus
malignantã¯â¿â½neoplasms;gravida 10
malignantã¯â¿â½neoplasms;mass of body structure
malignantã¯â¿â½neoplasms;lesion
malignantã¯â¿â½neoplasms;heartburn
malignantã¯â¿â½neoplasms;night sweat
malignantã¯â¿â½neoplasms;thicken
malignantã¯â¿â½neoplasms;chill
malignantã¯â¿â½neoplasms;decreased translucency
malignantã¯â¿â½neoplasms;pain abdominal
malignantã¯â¿â½neoplasms;dullness
malignantã¯â¿â½neoplasms;food intolerance
malignantã¯â¿â½neoplasms;distress respiratory
malignantã¯â¿â½neoplasms;hypotension
ketoacidosis diabetic;polyuria
ketoacidosis diabetic;vomiting
ketoacidosis diabetic;nausea
ketoacidosis diabetic;pain abdominal
ketoacidosis diabetic;milky
ketoacidosis diabetic;feeling strange
ketoacidosis diabetic;gurgle
ketoacidosis diabetic;nervousness
ketoacidosis diabetic;abdominal tenderness
ketoacidosis diabetic;regurgitates after swallowing
ketoacidosis diabetic;vision blurred
ketoacidosis diabetic;urinary hesitation
ketoacidosis diabetic;diarrhea
ketoacidosis diabetic;seizure
ketoacidosis diabetic;aura
tonic-clonic epilepsy;drowsiness
tonic-clonic epilepsy;lip smacking
tonic-clonic epilepsy;myoclonus
tonic-clonic epilepsy;tremor
tonic-clonic epilepsy;phonophobia
tonic-clonic epilepsy;rolling of eyes
tonic-clonic epilepsy;sleepy
tonic-clonic epilepsy;hirsutism
tonic-clonic epilepsy;moody
tonic-clonic epilepsy;muscle twitch
tonic-clonic epilepsy;unresponsiveness
tonic-clonic epilepsy;headache
tonic-clonic epilepsy;ambidexterity
tonic-clonic epilepsy;absences finding
tonic-clonic epilepsy;spasm
tonic-clonic epilepsy;decreased body weight
tonic-clonic epilepsy;tumor cell invasion
stenosis aortic valve;dyspnea on exertion
stenosis aortic valve;syncope
stenosis aortic valve;chest discomfort
stenosis aortic valve;systolic murmur
stenosis aortic valve;sciatica
stenosis aortic valve;angina pectoris
stenosis aortic valve;pain chest
stenosis aortic valve;frothy sputum
stenosis aortic valve;bradycardia
stenosis aortic valve;shortness of breath
stenosis aortic valve;pain
peripheral vascular disease;shortness of breath
peripheral vascular disease;rest pain
peripheral vascular disease;angina pectoris
peripheral vascular disease;unresponsiveness
peripheral vascular disease;hyperkalemia
peripheral vascular disease;sinus rhythm
peripheral vascular disease;labored breathing
peripheral vascular disease;dyspnea
peripheral vascular disease;sore to touch
peripheral vascular disease;anorexia
peripheral vascular disease;sleepy
carcinoma colon;lesion
carcinoma colon;prostatism
carcinoma colon;constipation
carcinoma colon;general discomfort
carcinoma colon;diarrhea
carcinoma colon;pain abdominal
carcinoma colon;urinary hesitation
carcinoma colon;dizzy spells
carcinoma colon;shooting pain
carcinoma colon;bradycardia
carcinoma colon;vomiting
carcinoma colon;systolic ejection murmur
carcinoma colon;nausea
carcinoma colon;hyperemesis
carcinoma colon;polydypsia
adhesion;flatulence
adhesion;pain
adhesion;large-for-dates fetus
adhesion;para 1
adhesion;vomiting
adhesion;lung nodule
adhesion;breech presentation
adhesion;shortness of breath
adhesion;decreased body weight
adhesion;immobile
adhesion;unsteady gait
adhesion;hallucinations visual
adhesion;feeling suicidal
parkinson disease;achalasia
parkinson disease;fall
parkinson disease;stiffness
parkinson disease;withdraw
parkinson disease;agitation
parkinson disease;hemiplegia
parkinson disease;difficulty
parkinson disease;unresponsiveness
parkinson disease;syncope
parkinson disease;facial paresis
parkinson disease;orthostasis
parkinson disease;worry
parkinson disease;drowsiness
parkinson disease;sleepy
parkinson disease;hematuria
parkinson disease;tremor
parkinson disease;night sweat
parkinson disease;mass of body structure
dementia;fever
dementia;fall
dementia;unresponsiveness
dementia;lethargy
dementia;agitation
dementia;ecchymosis
dementia;syncope
dementia;rale
dementia;unconscious state
dementia;cough
dementia;bedridden
dementia;pain
dementia;facial paresis
dementia;abdominal tenderness
dementia;rhonchus
dementia;unsteady gait
dementia;hallucinations auditory
chronic kidney failure;vomiting
chronic kidney failure;orthopnea
chronic kidney failure;hyperkalemia
chronic kidney failure;oliguria
chronic kidney failure;jugular venous distention
chronic kidney failure;nausea
chronic kidney failure;shortness of breath
chronic kidney failure;mental status changes
chronic kidney failure;diarrhea
chronic kidney failure;asthenia
chronic kidney failure;chest tightness
chronic kidney failure;malaise
chronic kidney failure;chill
chronic kidney failure;rale
chronic kidney failure;fever
chronic kidney failure;pleuritic pain
chronic kidney failure;apyrexial
chronic kidney failure;guaiac positive
chronic kidney failure;swelling
chronic kidney failure;catatonia
chronic kidney failure;unresponsiveness
chronic kidney failure;yellow sputum
cardiomyopathy;shortness of breath
cardiomyopathy;orthopnea
cardiomyopathy;hypokinesia
cardiomyopathy;jugular venous distention
cardiomyopathy;palpitation
cardiomyopathy;pain chest
cardiomyopathy;syncope
cardiomyopathy;yellow sputum
cardiomyopathy;rale
cardiomyopathy;dyspnea
cardiomyopathy;dyspnea on exertion
cardiomyopathy;leftã¯â¿â½atrialã¯â¿â½hypertrophy
cardiomyopathy;fatigue
cardiomyopathy;weight gain
cardiomyopathy;patient non compliance
cholecystitis;moan
cholecystitis;nausea
cholecystitis;pain abdominal
cholecystitis;murphy's sign
cholecystitis;flatulence
cholecystitis;colic abdominal
cholecystitis;pain
cholecystitis;ascites
